bellman_target,buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time,update_loss,update_objective
0.46471928417682645,50.0,1.0,100.0,13.0,0.8797500055032828,100,50.0,113.66865968704224,154.27854919433594,-1151.5763555908204
0.453980433344841,100.0,2.0,100.0,0.0,4.671891989586959,200,100.0,135.07326459884644,16.550961537361147,-1161.8099780273437
0.3299766538105905,150.0,3.0,100.0,0.0,4.651482750066476,300,150.0,156.571786403656,78.94186867237092,-830.5091676330567
0.24027913376688959,200.0,4.0,100.0,3.0,4.618502051957223,400,200.0,178.22382879257202,5.648817591667175,-604.4508720779419
0.06000081077218056,250.0,5.0,100.0,0.0,4.583863101451953,500,250.0,200.03948998451233,9.899238231182098,-156.57069053649903
-0.03471636600792408,300.0,6.0,100.0,0.0,4.561179955456357,600,300.0,221.9636423587799,2.348524172306061,92.07634353637695
-0.1110494440421462,350.0,7.0,100.0,7.0,4.551274079909545,700,350.0,243.93551230430603,2.159686803817749,284.7241846847534
-0.12722115023061634,400.0,8.0,100.0,0.0,4.562373381287936,800,400.0,265.8539297580719,2.160726459026337,327.67490200042727
-0.20545594587922097,450.0,9.0,100.0,0.0,4.5702872748016325,900,450.0,287.734393119812,0.8259512466192246,525.0242504882813
-0.23826842792332173,500.0,10.0,100.0,0.0,4.543894719978354,1000,500.0,309.7419464588165,0.6204083010554313,608.2229753112792
-0.2711733616888523,550.0,11.0,100.0,0.0,4.487046784556328,1100,550.0,332.0283203125,0.7555152553319932,694.1129983520508
-0.2965724688768387,600.0,12.0,100.0,7.0,4.477156080890262,1200,600.0,354.3639283180237,0.6577206909656524,760.524365234375
-0.32368707180023193,650.0,13.0,100.0,8.0,4.504608651770187,1300,650.0,376.5634160041809,8.24834852218628,831.2891278076172
-0.3585831843316555,700.0,14.0,100.0,11.0,4.507835305223246,1400,700.0,398.7470133304596,2.897800688743591,918.1119537353516
-0.3845573142170906,750.0,15.0,100.0,0.0,4.518574968881029,1500,750.0,420.8778851032257,5.44213634133339,983.7016241455078
-0.4307995504140854,800.0,16.0,100.0,0.0,4.51369019019144,1600,800.0,443.03270721435547,2.9424126780033113,1102.124072265625
-0.4625043898820877,850.0,17.0,100.0,7.0,4.476207490583463,1700,850.0,465.37304854393005,1.0107166063785553,1184.837901611328
-0.4593037134408951,900.0,18.0,100.0,0.0,4.45873470110539,1800,900.0,487.8009366989136,0.60184500426054,1175.6789306640626
-0.4635958790779114,950.0,19.0,100.0,0.0,4.467831907249504,1900,950.0,510.183158159256,1.9987890711426735,1184.9708044433594
-0.4722900718450546,1000.0,20.0,100.0,0.0,4.4726607578932045,2000,1000.0,532.5412147045135,0.5490407198667526,1207.7697546386719
-0.4889721256494522,1050.0,21.0,100.0,0.0,4.475670709182755,2100,1050.0,554.8842360973358,0.30143534563481805,1250.8873510742187
-0.48352854311466215,1100.0,22.0,100.0,0.0,4.459810714002648,2200,1100.0,577.306713104248,0.22333944968879224,1237.5516772460937
-0.49773348212242124,1150.0,23.0,100.0,0.0,4.47225686619473,2300,1150.0,599.6667890548706,90.56246737018228,1266.3717846679688
-0.5558304554224014,1200.0,24.0,100.0,0.0,4.479283783464988,2400,1200.0,621.9917874336243,26.47974239349365,1423.5036779785157
-0.6626957643032074,1250.0,25.0,100.0,0.0,4.475702564744898,2500,1250.0,644.3346490859985,16.816490614414214,1695.6563330078125
-0.7708362305164337,1300.0,26.0,100.0,0.0,4.486735127813155,2600,1300.0,666.6225714683533,4.696350961923599,1979.7707934570312
-0.8206583046913147,1350.0,27.0,100.0,0.0,4.484407016508457,2700,1350.0,688.922064781189,2.7267483288049696,2100.686376953125
-0.8704235827922822,1400.0,28.0,100.0,0.0,4.469032499445034,2800,1400.0,711.2982733249664,1.5954104614257814,2229.7829443359374
-0.9008814358711242,1450.0,29.0,100.0,0.0,4.467194598822546,2900,1450.0,733.6836881637573,2.4249968874454497,2303.6170288085937
-0.954385017156601,1500.0,30.0,100.0,0.0,4.4779146498516536,3000,1500.0,756.0155124664307,1.73781860768795,2440.3295458984376
-0.9894991815090179,1550.0,31.0,100.0,6.0,4.481101246221027,3100,1550.0,778.3314561843872,2.3492139637470246,2537.7318408203123
-1.027119847536087,1600.0,32.0,100.0,0.0,4.482330010016651,3200,1600.0,800.6412823200226,17.87153892040253,2621.7743017578123
-1.1449286949634552,1650.0,33.0,100.0,0.0,4.473125688483753,3300,1650.0,822.9970149993896,13.498229420185089,2910.0749658203126
-1.270846438407898,1700.0,34.0,100.0,0.0,4.476573252029115,3400,1700.0,845.335530757904,6.87240375161171,3245.4705712890627
-1.3288406825065613,1750.0,35.0,100.0,0.0,4.474345547180213,3500,1750.0,867.6851694583893,3.390954588651657,3394.243505859375
-1.391880247592926,1800.0,36.0,100.0,0.0,4.47168031786076,3600,1800.0,890.0481286048889,3.2825663077831266,3564.4295263671875
-1.4059344124794007,1850.0,37.0,100.0,0.0,4.475470320872659,3700,1850.0,912.3921496868134,2.178653881549835,3599.817041015625
-1.3900488257408141,1900.0,38.0,100.0,0.0,4.485473439756827,3800,1900.0,934.6863405704498,1.5912945783138275,3562.3324267578123
-1.3833489847183227,1950.0,39.0,100.0,0.0,4.475026817807335,3900,1950.0,957.0325763225555,2.672547353506088,3544.0650244140625
-1.3697152757644653,2000.0,40.0,100.0,0.0,4.47942098207145,4000,2000.0,979.3568906784058,1.8767294347286225,3504.6297705078123
-1.3638639044761658,2050.0,41.0,100.0,0.0,4.485850840163351,4100,2050.0,1001.6492066383362,1.0822609812021255,3486.963515625
-1.3328430819511414,2100.0,42.0,100.0,0.0,4.497750831833254,4200,2100.0,1023.8825421333313,1.0515840563178063,3407.91576171875
-1.3049583530426025,2150.0,43.0,100.0,0.0,4.516886725090096,4300,2150.0,1046.0216858386993,1.2104964363574982,3341.2754052734376
-1.2882951188087464,2200.0,44.0,100.0,0.0,4.51713467101047,4400,2200.0,1068.1596143245697,2.459709783792496,3297.6282958984375
-1.2616836810112,2250.0,45.0,100.0,0.0,4.502300429334185,4500,2250.0,1090.370483160019,2.456174206137657,3226.2426904296876
-1.2447002005577088,2300.0,46.0,100.0,0.0,4.464944893383961,4600,2300.0,1112.7671763896942,3.607027072310448,3183.018115234375
-1.2641363978385924,2350.0,47.0,100.0,0.0,4.487874543444827,4700,2350.0,1135.049439907074,8.286243948936463,3229.7514892578124
-1.317781274318695,2400.0,48.0,100.0,0.0,4.50109068954523,4800,2400.0,1157.2662777900696,5.362093609571457,3366.9329248046874
-1.3317535495758057,2450.0,49.0,100.0,0.0,4.506162095315353,4900,2450.0,1179.4581122398376,1.8036256349086761,3410.1528955078124
-1.3445751667022705,2500.0,50.0,100.0,0.0,4.5167359861085,5000,2500.0,1201.597995042801,1.1102269899845123,3444.1455810546877
-1.335667450428009,2550.0,51.0,100.0,0.0,4.528478154667264,5100,2550.0,1223.6804695129395,1.5296077501773835,3415.794736328125
-1.3184874963760376,2600.0,52.0,100.0,0.0,4.524971935124416,5200,2600.0,1245.780054807663,0.9778293883800506,3380.5118505859373
-1.3173727774620057,2650.0,53.0,100.0,0.0,4.490638783469844,5300,2650.0,1268.0486023426056,0.8199058720469474,3372.1392041015624
-1.301438136100769,2700.0,54.0,100.0,0.0,4.4757103018464255,5400,2700.0,1290.39142537117,0.8868699395656585,3331.095869140625
-1.2976031041145324,2750.0,55.0,100.0,0.0,4.481960146315455,5500,2750.0,1312.7030928134918,2.3976087188720703,3326.170771484375
-1.2762662935256959,2800.0,56.0,100.0,0.0,4.477587625878188,5600,2800.0,1335.0365481376648,1.756328103542328,3262.96529296875
-1.248450071811676,2850.0,57.0,100.0,0.0,4.491169158590545,5700,2850.0,1357.3024666309357,0.9088904282450676,3195.94943359375
-1.2171818923950195,2900.0,58.0,100.0,0.0,4.516387559285674,5800,2900.0,1379.4440565109253,1.3554541383683683,3114.7802490234376
-1.2036944723129273,2950.0,59.0,100.0,0.0,4.542066012465974,5900,2950.0,1401.4604699611664,3.7747985088825224,3076.6251708984373
-1.2211559224128723,3000.0,60.0,100.0,0.0,4.545883837957425,6000,3000.0,1423.4583928585052,6.325765194296837,3120.1996337890623
-1.2168566274642945,3050.0,61.0,100.0,0.0,4.508000519081099,6100,3050.0,1445.6411774158478,1.1346137130260467,3114.8984765625
-1.210941047668457,3100.0,62.0,100.0,0.0,4.4733441872503,6200,3100.0,1467.9958186149597,0.6643281522393226,3100.84419921875
-1.1819299459457397,3150.0,63.0,100.0,0.0,4.488316466341105,6300,3150.0,1490.2758882045746,0.611040156558156,3024.5910693359374
-1.1504499793052674,3200.0,64.0,100.0,0.0,4.519390005012668,6400,3200.0,1512.4027690887451,1.0295017278194427,2942.4693017578124
-1.1163591933250427,3250.0,65.0,100.0,0.0,4.522628806028751,6500,3250.0,1534.5138039588928,0.4734695050120354,2859.8459765625
-1.0810638999938964,3300.0,66.0,100.0,0.0,4.521359135451158,6600,3300.0,1556.631047964096,0.5912559284269809,2767.67697265625
-1.0490107369422912,3350.0,67.0,100.0,0.0,4.53674745165818,6700,3350.0,1578.6732723712921,0.574465564340353,2685.7692822265626
-1.0229985570907594,3400.0,68.0,100.0,0.0,4.522180344591474,6800,3400.0,1600.786500453949,0.47247507035732267,2620.6478076171875
-1.01322207570076,3450.0,69.0,100.0,0.0,4.5041395723308355,6900,3450.0,1622.9883000850677,1.5485694327950477,2591.8572265625
-1.0337786483764648,3500.0,70.0,100.0,0.0,4.494887896415368,7000,3500.0,1645.2357966899872,7.213052369356156,2650.5048046875
-1.1212668669223786,3550.0,71.0,100.0,0.0,4.489335064531227,7100,3550.0,1667.5108110904694,7.772743235826493,2878.7233251953126
-1.2229624223709106,3600.0,72.0,100.0,0.0,4.489736568118561,7200,3600.0,1689.7838335037231,5.948405166864395,3134.8839794921873
-1.2957143354415894,3650.0,73.0,100.0,0.0,4.4991974706431215,7300,3650.0,1712.0100202560425,4.486858520507813,3317.884052734375
-1.3481528329849244,3700.0,74.0,100.0,0.0,4.51998023767338,7400,3700.0,1734.1340117454529,2.5799285697937013,3455.6889013671876
-1.3972574472427368,3750.0,75.0,100.0,0.0,4.544286496128655,7500,3750.0,1756.1396672725677,5.084875744581223,3568.375234375
-1.4343219923973083,3800.0,76.0,100.0,0.0,4.547418406047398,7600,3800.0,1778.1301674842834,1.6314566200971603,3677.5316015625
-1.4297835564613341,3850.0,77.0,100.0,0.0,4.523611226362204,7700,3850.0,1800.236400127411,1.5991690242290497,3660.1308056640623
-1.4193126726150513,3900.0,78.0,100.0,0.0,4.49273317196514,7800,3900.0,1822.4945666790009,1.1401536664366723,3641.9310546875
-1.4135820174217224,3950.0,79.0,100.0,0.0,4.5332951039465215,7900,3950.0,1844.55357670784,2.201679644584656,3612.19146484375
-1.4129123640060426,4000.0,80.0,100.0,0.0,4.541863962819796,8000,4000.0,1866.5709698200226,1.930253533422947,3619.8393896484376
-1.4060544991493225,4050.0,81.0,100.0,0.0,4.536264884824644,8100,4050.0,1888.6155381202698,1.9761464682221412,3597.66087890625
-1.3912814998626708,4100.0,82.0,100.0,0.0,4.486785667695019,8200,4100.0,1910.9032089710236,1.062634881734848,3569.20615234375
-1.37906667470932,4150.0,83.0,100.0,0.0,4.488571901153614,8300,4150.0,1933.1820106506348,5.935198149681091,3533.994794921875
-1.3912685060501098,4200.0,84.0,100.0,0.0,4.518454929260334,8400,4200.0,1955.313470363617,4.096139041185379,3563.707666015625
-1.392399137020111,4250.0,85.0,100.0,0.0,4.5332134766797125,8500,4250.0,1977.3728778362274,1.2900834792852403,3571.5507666015624
-1.3697028255462647,4300.0,86.0,100.0,0.0,4.528936081767092,8600,4300.0,1999.4531195163727,1.3014700561761856,3513.74291015625
-1.3357434511184691,4350.0,87.0,100.0,0.0,4.500924581078156,8700,4350.0,2021.670777797699,0.6173622328042984,3424.25455078125
-1.2969354009628296,4400.0,88.0,100.0,0.0,4.49519259314545,8800,4400.0,2043.9167664051056,0.9325175762176514,3321.298515625
-1.2590964531898499,4450.0,89.0,100.0,0.0,4.5037420656559775,8900,4450.0,2066.1205253601074,0.7289770494401455,3225.5859521484376
-1.2248983931541444,4500.0,90.0,100.0,0.0,4.525763691546995,9000,4500.0,2088.2162449359894,0.8174592600762844,3133.4704541015626
-1.1868645119667054,4550.0,91.0,100.0,0.0,4.539745983146359,9100,4550.0,2110.243909597397,1.3968761351704597,3038.855234375
-1.1610392904281617,4600.0,92.0,100.0,0.0,4.533272173541055,9200,4600.0,2132.3030319213867,1.1774961899220944,2982.8681005859376
-1.1393256759643555,4650.0,93.0,100.0,0.0,4.52716048687129,9300,4650.0,2154.3919332027435,0.9827636472880841,2913.4687109375
-1.0952531480789185,4700.0,94.0,100.0,0.0,4.515550756925431,9400,4700.0,2176.5376269817352,8.607416404411197,2807.26662109375
-1.092082723379135,4750.0,95.0,100.0,0.0,4.497288387412648,9500,4750.0,2198.7732486724854,5.529259951710701,2808.37001953125
-1.1675452756881715,4800.0,96.0,100.0,0.0,4.5019844756121,9600,4800.0,2220.985676050186,11.613382284641267,2977.313701171875
-1.2878602385520934,4850.0,97.0,100.0,0.0,4.492617725554221,9700,4850.0,2243.2444150447845,12.81276976108551,3291.35703125
-1.3711490035057068,4900.0,98.0,100.0,0.0,4.516088735163977,9800,4900.0,2265.38747048378,5.893536312580109,3511.7578759765624
-1.4105058312416077,4950.0,99.0,100.0,0.0,4.544144950707672,9900,4950.0,2287.3938114643097,1.8758333712816238,3612.234384765625
-1.4353077912330627,5000.0,100.0,100.0,0.0,4.5584508302810915,10000,5000.0,2309.3310899734497,1.5085783863067628,3671.0982958984373
-1.4497498488426208,5050.0,101.0,100.0,0.0,2.1879293301221754,10100,5050.0,2355.036405801773,2.9304794698953627,3702.4304833984374
-1.4709815311431884,5100.0,102.0,100.0,0.0,4.56136001588465,10200,5100.0,2376.9596922397614,1.6654341757297515,3772.2360107421873
-1.4625127840042114,5150.0,103.0,100.0,0.0,4.565599557798108,10300,5150.0,2398.8626215457916,0.7131099057197571,3750.3850244140626
-1.4449250841140746,5200.0,104.0,100.0,0.0,4.56622906514216,10400,5200.0,2420.7625308036804,1.5026565682888031,3695.5503466796877
-1.4069146013259888,5250.0,105.0,100.0,0.0,4.562261374938721,10500,5250.0,2442.6814861297607,1.1314285081624984,3609.1453466796875
-1.3831713128089904,5300.0,106.0,100.0,0.0,4.54787543788426,10600,5300.0,2464.6697764396667,1.2629136738181115,3543.271259765625
-1.3481129574775697,5350.0,107.0,100.0,0.0,4.543602236520882,10700,5350.0,2486.6787457466125,1.873293346464634,3448.79638671875
-1.3056575012207032,5400.0,108.0,100.0,0.0,4.528956523171022,10800,5400.0,2508.7588880062103,1.3184640946984292,3343.323271484375
-1.3196090507507323,5450.0,109.0,100.0,0.0,4.532926628660353,10900,5450.0,2530.819692134857,5.931297347843647,3375.85982421875
-1.3616367340087892,5500.0,110.0,100.0,0.0,4.530712727432126,11000,5500.0,2552.891275405884,5.138582318425178,3471.193173828125
-1.3886192631721497,5550.0,111.0,100.0,0.0,4.527086947261457,11100,5550.0,2574.9805364608765,4.667021681666374,3563.79625
-1.4072924208641053,5600.0,112.0,100.0,0.0,4.5318014865608545,11200,5600.0,2597.0468170642853,2.1350290262699128,3601.09744140625
-1.4132277011871337,5650.0,113.0,100.0,0.0,4.504583349850194,11300,5650.0,2619.246429204941,3.441644354760647,3606.67537109375
-1.408114492893219,5700.0,114.0,100.0,0.0,4.509804802828399,11400,5700.0,2641.4203391075134,1.3695356348156928,3608.85353515625
-1.3894674277305603,5750.0,115.0,100.0,0.0,4.546094671250079,11500,5750.0,2663.417242527008,0.6670786698162555,3559.992578125
-1.3685205078125,5800.0,116.0,100.0,0.0,4.5611232120855565,11600,5800.0,2685.3416674137115,2.058415755331516,3505.9698681640625
-1.375081639289856,5850.0,117.0,100.0,0.0,4.525035886414339,11700,5850.0,2707.4409408569336,4.867059493064881,3512.1089501953124
-1.391514902114868,5900.0,118.0,100.0,0.0,4.510291601800527,11800,5900.0,2729.612457513809,4.464272271990776,3571.43880859375
-1.3992360281944274,5950.0,119.0,100.0,0.0,4.49859779195564,11900,5950.0,2751.8416073322296,1.5562357756495475,3585.6949755859373
-1.389646339416504,6000.0,120.0,100.0,0.0,4.544936241192535,12000,6000.0,2773.8441169261932,0.9669376711547375,3554.8687890625
-1.358593623638153,6050.0,121.0,100.0,0.0,4.569396531053162,12100,6050.0,2795.7288455963135,1.2441691571474076,3482.6371533203123
-1.3330465030670167,6100.0,122.0,100.0,0.0,4.562401867607955,12200,6100.0,2817.647126197815,1.251072936952114,3417.3778662109376
-1.3104760885238647,6150.0,123.0,100.0,0.0,4.53974387028279,12300,6150.0,2839.67480134964,1.2036837320029736,3351.0724169921873
-1.2863398265838624,6200.0,124.0,100.0,0.0,4.4966960631427595,12400,6200.0,2861.913352251053,1.354621035605669,3300.193486328125
-1.2839328956604004,6250.0,125.0,100.0,0.0,4.507838115211088,12500,6250.0,2884.0969359874725,2.655045140385628,3278.3798779296876
-1.2555609679222106,6300.0,126.0,100.0,0.0,4.53133348267428,12600,6300.0,2906.1654958724976,0.9527011156082154,3218.882158203125
-1.2375742125511169,6350.0,127.0,100.0,0.0,4.544428001130109,12700,6350.0,2928.1704664230347,1.2129648521542549,3169.982412109375
-1.1995194244384766,6400.0,128.0,100.0,0.0,4.548751446298344,12800,6400.0,2950.1545219421387,0.9633748604357243,3073.58703125
-1.2012491536140442,6450.0,129.0,100.0,0.0,4.512044327310481,12900,6450.0,2972.317425966263,5.339468984007835,3068.9275390625
-1.2240935277938843,6500.0,130.0,100.0,0.0,4.499749034335231,13000,6500.0,2994.5408885478973,5.115083199739456,3135.9209716796877
-1.2783797764778138,6550.0,131.0,100.0,0.0,4.503478953769276,13100,6550.0,3016.745944738388,4.60103876709938,3282.5113818359373
-1.3459371161460876,6600.0,132.0,100.0,0.0,4.525533157156761,13200,6600.0,3038.8427896499634,2.4418900871276854,3446.0420556640624
-1.3619754791259766,6650.0,133.0,100.0,0.0,4.532459812752088,13300,6650.0,3060.9058649539948,1.1274453495442867,3496.27197265625
-1.345654001235962,6700.0,134.0,100.0,0.0,4.537460818014383,13400,6700.0,3082.9446234703064,0.4439669260382652,3446.7752685546875
-1.3163546586036683,6750.0,135.0,100.0,0.0,4.541484160112463,13500,6750.0,3104.9638574123383,0.9812074413895607,3373.067724609375
-1.2911230254173278,6800.0,136.0,100.0,0.0,4.544781900683125,13600,6800.0,3126.9671144485474,1.5214647115767002,3297.3929443359375
-1.27847261428833,6850.0,137.0,100.0,0.0,4.542374827060585,13700,6850.0,3148.982031106949,4.447747935652733,3274.6160009765626
-1.2760552048683167,6900.0,138.0,100.0,0.0,4.524445894520977,13800,6900.0,3171.084185361862,1.8340654209256173,3262.88015625
-1.265148756504059,6950.0,139.0,100.0,0.0,4.518235067873752,13900,6950.0,3193.2167222499847,1.313908836245537,3241.47865234375
-1.2401755166053772,7000.0,140.0,100.0,0.0,4.4838287214767405,14000,7000.0,3215.51909160614,1.2129249477386475,3176.1566259765623
-1.2245410346984864,7050.0,141.0,100.0,0.0,4.534613992527748,14100,7050.0,3237.571686029434,1.9711743488907814,3133.660869140625
-1.204346342086792,7100.0,142.0,100.0,0.0,4.551775603178876,14200,7100.0,3259.5411353111267,1.0793431586027145,3081.729580078125
-1.1838070368766784,7150.0,143.0,100.0,0.0,4.5431681092887874,14300,7150.0,3281.552208185196,0.7282358010113239,3036.0930078125
-1.1592187118530273,7200.0,144.0,100.0,0.0,4.529440079753836,14400,7200.0,3303.629992723465,0.8444705210626126,2969.1973681640625
-1.1489762783050537,7250.0,145.0,100.0,0.0,4.5235448760180175,14500,7250.0,3325.7365498542786,1.2666628822684287,2941.1687451171874
-1.131563057899475,7300.0,146.0,100.0,0.0,4.523917780464056,14600,7300.0,3347.8412852287292,0.5808089628815651,2898.1060791015625
-1.1065055632591247,7350.0,147.0,100.0,0.0,4.512324800493639,14700,7350.0,3370.002811193466,1.4697121898829937,2825.3697412109377
-1.0875411629676819,7400.0,148.0,100.0,0.0,4.511615821139381,14800,7400.0,3392.167819738388,0.7391010865569114,2783.8845263671874
-1.0584866392612458,7450.0,149.0,100.0,0.0,4.51608051745148,14900,7450.0,3414.3109154701233,0.359534083455801,2713.20798828125
-1.0384766602516173,7500.0,150.0,100.0,0.0,4.51001860704827,15000,7500.0,3436.4837737083435,1.1010469461977481,2656.4190771484373
-1.03281205534935,7550.0,151.0,100.0,0.0,4.521610594799556,15100,7550.0,3458.599787712097,2.7989127999544143,2635.56734375
-1.018292610645294,7600.0,152.0,100.0,0.0,4.509082508853137,15200,7600.0,3480.7772493362427,2.3241951248049735,2607.5883642578124
-1.0289698624610901,7650.0,153.0,100.0,0.0,4.5335995907647435,15300,7650.0,3502.83477807045,1.4317349514365196,2631.0549169921874
-1.0186093401908876,7700.0,154.0,100.0,0.0,4.551628453863436,15400,7700.0,3524.804937839508,0.8882154333591461,2608.441328125
-1.0093772423267364,7750.0,155.0,100.0,0.0,4.553827101350399,15500,7750.0,3546.7644896507263,0.19700471356511115,2585.47888671875
-0.9788216984272003,7800.0,156.0,100.0,0.0,4.523548486207262,15600,7800.0,3568.871029138565,0.23833739399909973,2507.0628662109375
-0.9510417079925537,7850.0,157.0,100.0,0.0,4.501745485937326,15700,7850.0,3591.0846359729767,0.45849464282393454,2437.4036083984374
-0.9283087170124054,7900.0,158.0,100.0,0.0,4.519618598992413,15800,7900.0,3613.210397720337,0.4082663539797068,2374.5853173828127
-0.909088169336319,7950.0,159.0,100.0,0.0,4.524916137880147,15900,7950.0,3635.3102555274963,0.4096092464029789,2326.161728515625
-0.8761163902282715,8000.0,160.0,100.0,0.0,4.53050870144595,16000,8000.0,3657.3828325271606,0.6747636868804693,2245.342421875
-0.8735926103591919,8050.0,161.0,100.0,0.0,4.552627962176721,16100,8050.0,3679.348168373108,1.6199039225280285,2228.3460302734375
-0.8625922334194184,8100.0,162.0,100.0,0.0,4.550619904873983,16200,8100.0,3701.3231971263885,1.466863819360733,2208.2665771484376
-0.8418859815597535,8150.0,163.0,100.0,0.0,4.534647575144308,16300,8150.0,3723.375628232956,0.8790691141784192,2158.77373046875
-0.8166261720657348,8200.0,164.0,100.0,0.0,4.5280980941672935,16400,8200.0,3745.4599561691284,0.9168704401701688,2088.157658691406
-0.7991467499732972,8250.0,165.0,100.0,0.0,4.5134810403738745,16500,8250.0,3767.61580491066,0.6911931480467319,2047.5831030273437
-0.7902974164485932,8300.0,166.0,100.0,0.0,4.513986753754396,16600,8300.0,3789.7691712379456,0.8538653457164764,2018.10083984375
-0.781812105178833,8350.0,167.0,100.0,0.0,4.4971097335008,16700,8350.0,3812.0056762695312,0.814563322365284,2000.8705249023437
-0.7709253144264221,8400.0,168.0,100.0,0.0,4.503781866363149,16800,8400.0,3834.209238767624,0.5889268134534359,1976.9837768554687
-0.774215270280838,8450.0,169.0,100.0,0.0,4.537823059387371,16900,8450.0,3856.2462379932404,0.3679023610055447,1981.7217895507813
-0.7654943251609803,8500.0,170.0,100.0,0.0,4.555836060834751,17000,8500.0,3878.196106672287,0.6096601536870003,1962.5409692382811
-0.7561106932163238,8550.0,171.0,100.0,0.0,4.550491195562497,17100,8550.0,3900.1717569828033,0.42906875140964984,1934.01310546875
-0.7592412722110748,8600.0,172.0,100.0,0.0,4.501274877064487,17200,8600.0,3922.3876864910126,1.8918078054487706,1946.8911181640624
-0.7618843448162079,8650.0,173.0,100.0,0.0,4.479672917436566,17300,8650.0,3944.7107453346252,0.6060939080268145,1950.6023364257812
-0.7472551929950714,8700.0,174.0,100.0,0.0,4.507674705705588,17400,8700.0,3966.8951332569122,0.6309805712103844,1917.8613696289062
-0.739691457748413,8750.0,175.0,100.0,0.0,4.519549248907836,17500,8750.0,3989.021234512329,0.6458199185878039,1893.5289379882813
-0.7275779187679291,8800.0,176.0,100.0,0.0,4.524369368416523,17600,8800.0,4011.123762845993,0.8007782723754644,1869.3670434570313
-0.722321571111679,8850.0,177.0,100.0,0.0,4.525172240505549,17700,8850.0,4033.2223706245422,0.5895041564851999,1848.6404907226563
-0.7173418164253235,8900.0,178.0,100.0,0.0,4.522081760341906,17800,8900.0,4055.3360805511475,0.6870659255981445,1832.2129321289062
-0.7070141160488128,8950.0,179.0,100.0,0.0,4.527640874124989,17900,8950.0,4077.4226384162903,0.7091750961542129,1808.471943359375
-0.6917371273040771,9000.0,180.0,100.0,0.0,4.52652289727925,18000,9000.0,4099.5146515369415,0.43366608664393425,1764.9595288085939
-0.6742167973518371,9050.0,181.0,100.0,0.0,4.530423749054232,18100,9050.0,4121.587642669678,0.30588897574692964,1729.2948608398438
-0.6602075469493865,9100.0,182.0,100.0,0.0,4.531092982243227,18200,9100.0,4143.657373428345,0.36279827162623407,1688.9057641601562
-0.643781613111496,9150.0,183.0,100.0,0.0,4.531196561224485,18300,9150.0,4165.7266001701355,1.2346993082389235,1646.3614868164063
-0.6434481525421143,9200.0,184.0,100.0,0.0,4.542577069756071,18400,9200.0,4187.740536689758,1.0399150089919567,1656.7341674804688
-0.646276307106018,9250.0,185.0,100.0,0.0,4.522770330969791,18500,9250.0,4209.850879192352,1.1743299263715743,1657.479482421875
-0.6780422604084015,9300.0,186.0,100.0,0.0,4.536692050615084,18600,9300.0,4231.893372535706,1.7147843277454375,1731.8391650390624
-0.7026388394832611,9350.0,187.0,100.0,0.0,4.531836006838146,18700,9350.0,4253.9594848155975,1.9260912841558457,1796.9882592773438
-0.7304191493988037,9400.0,188.0,100.0,0.0,4.527959021853397,18800,9400.0,4276.044491052628,1.2756496915221214,1875.7152001953125
-0.7531038391590118,9450.0,189.0,100.0,0.0,4.536764970250108,18900,9450.0,4298.086629867554,0.7438162897527217,1928.915048828125
-0.7707483863830566,9500.0,190.0,100.0,0.0,4.531307096381198,19000,9500.0,4320.155318021774,1.2472526359558105,1973.1147265625
-0.797820407152176,9550.0,191.0,100.0,0.0,4.533047781388486,19100,9550.0,4342.215532064438,1.4217913396656514,2035.4909423828126
-0.8075204753875732,9600.0,192.0,100.0,0.0,4.52077448727069,19200,9600.0,4364.335636138916,0.7199399544298649,2070.2900122070314
-0.8113844871520997,9650.0,193.0,100.0,0.0,4.525655624101213,19300,9650.0,4386.4318833351135,1.247390204668045,2073.7135205078125
-0.8106996536254882,9700.0,194.0,100.0,0.0,4.543257231238585,19400,9700.0,4408.442524194717,0.5469016211479902,2074.9284594726564
-0.7895943248271942,9750.0,195.0,100.0,0.0,4.5408100843800865,19500,9750.0,4430.4650275707245,0.43334716647863386,2022.737890625
-0.7655383121967315,9800.0,196.0,100.0,0.0,4.540582192735476,19600,9800.0,4452.4886355400085,1.245670816451311,1956.5547924804687
-0.7578327488899231,9850.0,197.0,100.0,0.0,4.529220272953319,19700,9850.0,4474.567491769791,0.6746713245660066,1938.4467138671876
-0.7431898045539856,9900.0,198.0,100.0,0.0,4.526917839654938,19800,9900.0,4496.657577514648,0.30252345323562624,1902.6280322265625
-0.7311307549476623,9950.0,199.0,100.0,0.0,4.5356740213551605,19900,9950.0,4518.705018281937,0.5456174793094397,1872.617021484375
